Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-03-25T16:00:00,33,1,Gmail,Email,0
2014-03-25T16:00:00,14,1,google.com,Search,2
2014-03-25T16:00:00,8,1,developer.chrome.com,General Software Development,2
2014-03-25T16:00:00,6,1,localhost:8000,Quality Assurance,2
2014-03-25T16:00:00,4,1,extensions,Browsers,0
2014-03-25T16:00:00,1,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-25T17:00:00,289,1,iTerm,Systems Operations,2
2014-03-25T17:00:00,116,1,rivertrail.github.io,Uncategorized,0
2014-03-25T17:00:00,91,1,localhost:8000,Quality Assurance,2
2014-03-25T17:00:00,55,1,zulip,Uncategorized,0
2014-03-25T17:00:00,40,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-25T17:00:00,37,1,allthingsdistributed.com,Search,2
2014-03-25T17:00:00,35,1,loginwindow,General Utilities,1
2014-03-25T17:00:00,30,1,extensions,Browsers,0
2014-03-25T17:00:00,27,1,zendone.com,Project Management,2
2014-03-25T17:00:00,5,1,google.com,Search,2
2014-03-25T17:00:00,5,1,developer.chrome.com,General Software Development,2
2014-03-25T17:00:00,3,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-25T17:00:00,2,1,hackerschool.com,Uncategorized,0
2014-03-25T17:00:00,2,1,Gmail,Email,0
2014-03-26T00:00:00,2281,1,Twitter,General Social Networking,2
2014-03-26T00:00:00,399,1,facebook.com,General Social Networking,2
2014-03-26T00:00:00,79,1,messages,Instant Message,-1
2014-03-26T00:00:00,68,1,github.com,General Software Development,2
2014-03-26T00:00:00,41,1,jsfiddle.net,General Software Development,2
2014-03-26T00:00:00,35,1,loginwindow,General Utilities,1
2014-03-26T00:00:00,19,1,iTerm,Systems Operations,2
2014-03-26T00:00:00,15,1,youtube.com,Video,-2
2014-03-26T00:00:00,13,1,newtab,Browsers,0
2014-03-26T00:00:00,7,1,zulip,Uncategorized,0
2014-03-26T00:00:00,6,1,google.com,Search,2
2014-03-26T00:00:00,5,1,evernote,Intelligence,2
2014-03-26T00:00:00,4,1,localhost:8000,Quality Assurance,2
2014-03-26T00:00:00,4,1,extensions,Browsers,0
2014-03-26T00:00:00,2,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-26T00:00:00,1,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-26T00:00:00,1,1,zendone.com,Project Management,2
2014-03-26T10:00:00,500,1,w3schools.com,Engineering &amp; Technology,2
2014-03-26T10:00:00,484,1,iTerm,Systems Operations,2
2014-03-26T10:00:00,271,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-26T10:00:00,226,1,stackoverflow.com,General Software Development,2
2014-03-26T10:00:00,200,1,zulip,Uncategorized,0
2014-03-26T10:00:00,126,1,google.com,Search,2
2014-03-26T10:00:00,51,1,loginwindow,General Utilities,1
2014-03-26T10:00:00,46,1,tech-recipes.com,Search,2
2014-03-26T10:00:00,15,1,newtab,Browsers,0
2014-03-26T10:00:00,6,1,jsfiddle.net,General Software Development,2
2014-03-26T11:00:00,2413,1,iTerm,Systems Operations,2
2014-03-26T11:00:00,120,1,sitepoint.com,General Software Development,2
2014-03-26T11:00:00,117,1,localhost:8000,Quality Assurance,2
2014-03-26T11:00:00,95,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-26T11:00:00,54,1,w3schools.com,Engineering &amp; Technology,2
2014-03-26T11:00:00,48,1,zendone.com,Project Management,2
2014-03-26T11:00:00,32,1,stackoverflow.com,General Software Development,2
2014-03-26T11:00:00,28,1,extensions,Browsers,0
2014-03-26T11:00:00,16,1,newtab,Browsers,0
2014-03-26T11:00:00,10,1,google.com,Search,2
2014-03-26T11:00:00,9,1,loginwindow,General Utilities,1
2014-03-26T11:00:00,4,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-26T11:00:00,3,1,jsfiddle.net,General Software Development,2
2014-03-26T11:00:00,3,1,developer.chrome.com,General Software Development,2
2014-03-26T12:00:00,190,1,iTerm,Systems Operations,2
2014-03-26T12:00:00,63,1,loginwindow,General Utilities,1
2014-03-26T12:00:00,17,1,localhost:8000,Quality Assurance,2
2014-03-26T12:00:00,2,1,extensions,Browsers,0
2014-03-26T13:00:00,836,1,iTerm,Systems Operations,2
2014-03-26T13:00:00,194,1,localhost:8000,Quality Assurance,2
2014-03-26T13:00:00,19,1,zendone.com,Project Management,2
2014-03-26T13:00:00,13,1,extensions,Browsers,0
2014-03-26T13:00:00,3,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-26T14:00:00,1513,1,iTerm,Systems Operations,2
2014-03-26T14:00:00,497,1,localhost:8000,Quality Assurance,2
2014-03-26T14:00:00,231,1,code.google.com,General Software Development,2
2014-03-26T14:00:00,37,1,loginwindow,General Utilities,1
2014-03-26T14:00:00,36,1,google.com,Search,2
2014-03-26T14:00:00,30,1,luckymag.com,Marketing,2
2014-03-26T14:00:00,24,1,newtab,Browsers,0
2014-03-26T14:00:00,22,1,extensions,Browsers,0
2014-03-26T14:00:00,13,1,luckyvitamin.com,General Shopping,-2
2014-03-26T14:00:00,10,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-26T14:00:00,8,1,blog.luckyvitamin.com,Uncategorized,0
2014-03-26T14:00:00,7,1,css-tricks.com,General News &amp; Opinion,-2
2014-03-26T14:00:00,6,1,stackoverflow.com,General Software Development,2
2014-03-26T14:00:00,5,1,blog.alexmaccaw.com,Uncategorized,0
2014-03-26T14:00:00,4,1,sitepoint.com,General Software Development,2
2014-03-26T14:00:00,1,1,zendone.com,Project Management,2
2014-03-26T15:00:00,1372,1,iTerm,Systems Operations,2
2014-03-26T15:00:00,579,1,code.google.com,General Software Development,2
2014-03-26T15:00:00,571,1,Google+,General Social Networking,2
2014-03-26T15:00:00,275,1,localhost:8000,Quality Assurance,2
2014-03-26T15:00:00,198,1,localhost:8001,General Software Development,2
2014-03-26T15:00:00,106,1,Twitter,General Social Networking,2
2014-03-26T15:00:00,70,1,w3schools.com,Engineering &amp; Technology,2
2014-03-26T15:00:00,64,1,extensions,Browsers,0
2014-03-26T15:00:00,61,1,css-tricks.com,General News &amp; Opinion,-2
2014-03-26T15:00:00,42,1,zulip,Uncategorized,0
2014-03-26T15:00:00,42,1,newtab,Browsers,0
2014-03-26T15:00:00,37,1,stackoverflow.com,General Software Development,2
2014-03-26T15:00:00,27,1,loginwindow,General Utilities,1
2014-03-26T15:00:00,19,1,users,General Software Development,2
2014-03-26T15:00:00,14,1,developer.chrome.com,General Software Development,2
2014-03-26T15:00:00,11,1,google.com,Search,2
2014-03-26T15:00:00,9,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-26T15:00:00,6,1,zendone.com,Project Management,2
2014-03-26T15:00:00,3,1,youtube.com,Video,-2
2014-03-26T15:00:00,2,1,divvy,General Utilities,1
2014-03-26T15:00:00,2,1,jsfiddle.net,General Software Development,2
2014-03-26T15:00:00,1,1,coding.smashingmagazine.com,Engineering &amp; Technology,2
2014-03-26T15:00:00,1,1,jsbin.com,Engineering &amp; Technology,2
2014-03-26T16:00:00,8,1,loginwindow,General Utilities,1
2014-03-26T18:00:00,318,1,zulip,Uncategorized,0
2014-03-26T18:00:00,29,1,1password mini,Uncategorized,0
2014-03-26T18:00:00,29,1,zulip.com,Uncategorized,0
2014-03-26T18:00:00,19,1,iTerm,Systems Operations,2
2014-03-26T18:00:00,19,1,newtab,Browsers,0
2014-03-26T18:00:00,13,1,groups.google.com,General Communication &amp; Scheduling,0
2014-03-26T18:00:00,12,1,1password,Internet Utilities,-2
2014-03-26T18:00:00,5,1,localhost:8001,General Software Development,2
2014-03-26T18:00:00,4,1,extensions,Browsers,0
2014-03-26T18:00:00,3,1,google.com,Search,2
2014-03-26T19:00:00,339,1,zulip,Uncategorized,0
2014-03-26T19:00:00,166,1,git-scm.com,General Software Development,2
2014-03-26T19:00:00,84,1,roylines.co.uk,Uncategorized,0
2014-03-26T19:00:00,35,1,loginwindow,General Utilities,1
2014-03-26T19:00:00,12,1,25.media.tumblr.com,General Entertainment,-2
2014-03-26T19:00:00,1,1,localhost:8001,General Software Development,2
2014-03-26T21:00:00,255,1,evernote,Intelligence,2
2014-03-26T21:00:00,17,1,Gmail,Email,0
2014-03-26T21:00:00,17,1,zulip.com,Uncategorized,0
2014-03-26T21:00:00,13,1,zulip,Uncategorized,0
2014-03-26T21:00:00,10,1,Google Docs,Writing,2
2014-03-26T21:00:00,6,1,localhost:8001,General Software Development,2
2014-03-26T21:00:00,3,1,newtab,Browsers,0
2014-03-26T21:00:00,1,1,goo.gl,Internet Utilities,-2
2014-03-26T22:00:00,696,1,Gmail,Email,0
2014-03-26T22:00:00,653,1,evernote,Intelligence,2
2014-03-26T22:00:00,515,1,iTerm,Systems Operations,2
2014-03-26T22:00:00,312,1,quicktime player,General Entertainment,-2
2014-03-26T22:00:00,305,1,Twitter,General Social Networking,2
2014-03-26T22:00:00,290,1,escapetheroomnyc.com,Uncategorized,0
2014-03-26T22:00:00,116,1,meetup.com,General Social Networking,2
2014-03-26T22:00:00,97,1,Google Docs,Writing,2
2014-03-26T22:00:00,96,1,gopivotal.com,Uncategorized,0
2014-03-26T22:00:00,82,1,newtab,Browsers,0
2014-03-26T22:00:00,78,1,localhost:8000,Quality Assurance,2
2014-03-26T22:00:00,62,1,zendone.com,Project Management,2
2014-03-26T22:00:00,57,1,Finder,General Utilities,1
2014-03-26T22:00:00,49,1,github.com,General Software Development,2
2014-03-26T22:00:00,47,1,calendar,Calendars,0
2014-03-26T22:00:00,44,1,blog.wolfram.com,General News &amp; Opinion,-2
2014-03-26T22:00:00,23,1,airbnb.com,Travel &amp; Outdoors,2
2014-03-26T22:00:00,19,1,linkedin.com,Professional Networking,2
2014-03-26T22:00:00,15,1,code.google.com,General Software Development,2
2014-03-26T22:00:00,11,1,blog.stephenwolfram.com,Engineering &amp; Technology,2
2014-03-26T22:00:00,11,1,localhost:8001,General Software Development,2
2014-03-26T22:00:00,5,1,extensions,Browsers,0
2014-03-26T22:00:00,4,1,developer.chrome.com,General Software Development,2
2014-03-26T22:00:00,2,1,stackoverflow.com,General Software Development,2
2014-03-26T22:00:00,2,1,facebook.com,General Social Networking,2
2014-03-26T23:00:00,1421,1,iTerm,Systems Operations,2
2014-03-26T23:00:00,768,1,Twitter,General Social Networking,2
2014-03-26T23:00:00,217,1,github.com,General Software Development,2
2014-03-26T23:00:00,189,1,messages,Instant Message,-1
2014-03-26T23:00:00,121,1,escapetheroomnyc.com,Uncategorized,0
2014-03-26T23:00:00,83,1,netflix.com,Video,-2
2014-03-26T23:00:00,62,1,Finder,General Utilities,1
2014-03-26T23:00:00,23,1,google.com/calendar,Calendars,0
2014-03-26T23:00:00,19,1,calendar,Calendars,0
2014-03-26T23:00:00,17,1,Gmail,Email,0
2014-03-26T23:00:00,7,1,extensions,Browsers,0
2014-03-26T23:00:00,7,1,newtab,Browsers,0
2014-03-26T23:00:00,4,1,localhost:8000,Quality Assurance,2
2014-03-26T23:00:00,4,1,code.google.com,General Software Development,2
2014-03-26T23:00:00,2,1,signup.netflix.com,Video,-2
2014-03-27T00:00:00,52,1,github.com,General Software Development,2
2014-03-27T00:00:00,33,1,loginwindow,General Utilities,1
2014-03-27T00:00:00,4,1,netflix.com,Video,-2
2014-03-27T10:00:00,292,1,github.com,General Software Development,2
2014-03-27T10:00:00,178,1,zulip,Uncategorized,0
2014-03-27T10:00:00,155,1,johnmacfarlane.net,Uncategorized,0
2014-03-27T10:00:00,139,1,zendone.com,Project Management,2
2014-03-27T10:00:00,114,1,iTerm,Systems Operations,2
2014-03-27T10:00:00,73,1,code.google.com,General Software Development,2
2014-03-27T10:00:00,73,1,loginwindow,General Utilities,1
2014-03-27T10:00:00,63,1,filmforum.org,General Software Development,2
2014-03-27T10:00:00,12,1,extensions,Browsers,0
2014-03-27T10:00:00,7,1,newtab,Browsers,0
2014-03-27T10:00:00,5,1,google.com,Search,2
2014-03-27T10:00:00,1,1,developer.chrome.com,General Software Development,2
2014-03-27T11:00:00,2858,1,iTerm,Systems Operations,2
2014-03-27T11:00:00,452,1,code.google.com,General Software Development,2
2014-03-27T11:00:00,79,1,smartic.us,Engineering &amp; Technology,2
2014-03-27T11:00:00,77,1,zulip,Uncategorized,0
2014-03-27T11:00:00,37,1,localhost:8000,Quality Assurance,2
2014-03-27T11:00:00,25,1,zendone.com,Project Management,2
2014-03-27T11:00:00,10,1,extensions,Browsers,0
2014-03-27T11:00:00,5,1,newtab,Browsers,0
2014-03-27T11:00:00,4,1,github.com,General Software Development,2
2014-03-27T11:00:00,3,1,google.com,Search,2
2014-03-27T12:00:00,737,1,iTerm,Systems Operations,2
2014-03-27T12:00:00,414,1,zulip,Uncategorized,0
2014-03-27T12:00:00,179,1,linkedin.com,Professional Networking,2
2014-03-27T12:00:00,163,1,stackoverflow.com,General Software Development,2
2014-03-27T12:00:00,148,1,w3schools.com,Engineering &amp; Technology,2
2014-03-27T12:00:00,46,1,future-programming.org,Uncategorized,0
2014-03-27T12:00:00,37,1,code.google.com,General Software Development,2
2014-03-27T12:00:00,34,1,loginwindow,General Utilities,1
2014-03-27T12:00:00,31,1,zendone.com,Project Management,2
2014-03-27T12:00:00,22,1,evernote,Intelligence,2
2014-03-27T12:00:00,10,1,newtab,Browsers,0
2014-03-27T12:00:00,5,1,google.com,Search,2
2014-03-27T12:00:00,4,1,localhost:8000,Quality Assurance,2
2014-03-27T12:00:00,2,1,github.com,General Software Development,2
2014-03-27T13:00:00,554,1,iTerm,Systems Operations,2
2014-03-27T13:00:00,249,1,Google+,General Social Networking,2
2014-03-27T13:00:00,92,1,localhost:8001,General Software Development,2
2014-03-27T13:00:00,68,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-27T13:00:00,66,1,localhost:8000,Quality Assurance,2
2014-03-27T13:00:00,56,1,code.google.com,General Software Development,2
2014-03-27T13:00:00,41,1,zulip,Uncategorized,0
2014-03-27T13:00:00,14,1,github.com,General Software Development,2
2014-03-27T13:00:00,6,1,stackoverflow.com,General Software Development,2
2014-03-27T13:00:00,6,1,extensions,Browsers,0
2014-03-27T13:00:00,6,1,newtab,Browsers,0
2014-03-27T13:00:00,3,1,google.com,Search,2
2014-03-27T14:00:00,2011,1,iTerm,Systems Operations,2
2014-03-27T14:00:00,697,1,Google+,General Social Networking,2
2014-03-27T14:00:00,311,1,messages,Instant Message,-1
2014-03-27T14:00:00,306,1,code.google.com,General Software Development,2
2014-03-27T14:00:00,175,1,Twitter,General Social Networking,2
2014-03-27T14:00:00,39,1,kohezion.com,Uncategorized,0
2014-03-27T14:00:00,36,1,localhost:8000,Quality Assurance,2
2014-03-27T14:00:00,18,1,extensions,Browsers,0
2014-03-27T14:00:00,4,1,github.com,General Software Development,2
2014-03-27T15:00:00,2653,1,iTerm,Systems Operations,2
2014-03-27T15:00:00,195,1,messages,Instant Message,-1
2014-03-27T15:00:00,183,1,github.com,General Software Development,2
2014-03-27T15:00:00,134,1,code.google.com,General Software Development,2
2014-03-27T15:00:00,28,1,localhost:8001,General Software Development,2
2014-03-27T15:00:00,28,1,localhost:8000,Quality Assurance,2
2014-03-27T15:00:00,17,1,extensions,Browsers,0
2014-03-27T15:00:00,5,1,developer.chrome.com,General Software Development,2
2014-03-27T15:00:00,4,1,Google+,General Social Networking,2
2014-03-27T15:00:00,3,1,zendone.com,Project Management,2
2014-03-27T16:00:00,1477,1,iTerm,Systems Operations,2
2014-03-27T16:00:00,530,1,localhost:8001,General Software Development,2
2014-03-27T16:00:00,330,1,localhost:8000,Quality Assurance,2
2014-03-27T16:00:00,283,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-27T16:00:00,131,1,Twitter,General Social Networking,2
2014-03-27T16:00:00,69,1,loginwindow,General Utilities,1
2014-03-27T16:00:00,43,1,code.google.com,General Software Development,2
2014-03-27T16:00:00,21,1,extensions,Browsers,0
2014-03-27T16:00:00,11,1,Google+,General Social Networking,2
2014-03-27T16:00:00,4,1,newtab,Browsers,0
2014-03-27T16:00:00,4,1,google.com,Search,2
2014-03-27T16:00:00,3,1,zendone.com,Project Management,2
2014-03-27T16:00:00,2,1,css-tricks.com,General News &amp; Opinion,-2
2014-03-27T16:00:00,1,1,github.com,General Software Development,2
2014-03-27T16:00:00,1,1,developer.chrome.com,General Software Development,2
2014-03-27T17:00:00,439,1,iTerm,Systems Operations,2
2014-03-27T17:00:00,434,1,Twitter,General Social Networking,2
2014-03-27T17:00:00,278,1,localhost:8001,General Software Development,2
2014-03-27T17:00:00,256,1,localhost:8000,Quality Assurance,2
2014-03-27T17:00:00,229,1,extensions,Browsers,0
2014-03-27T17:00:00,140,1,loginwindow,General Utilities,1
2014-03-27T17:00:00,76,1,messages,Instant Message,-1
2014-03-27T17:00:00,46,1,code.google.com,General Software Development,2
2014-03-27T17:00:00,41,1,Google+,General Social Networking,2
2014-03-27T17:00:00,33,1,System Preferences,General Utilities,1
2014-03-27T17:00:00,28,1,github.com,General Software Development,2
2014-03-27T17:00:00,17,1,zulip,Uncategorized,0
2014-03-27T17:00:00,4,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-27T22:00:00,338,1,netflix.com,Video,-2
2014-03-27T22:00:00,236,1,portfolio.mayab.me,Uncategorized,0
2014-03-27T22:00:00,50,1,iTerm,Systems Operations,2
2014-03-27T22:00:00,44,1,Twitter,General Social Networking,2
2014-03-27T22:00:00,42,1,newtab,Browsers,0
2014-03-27T22:00:00,30,1,Google+,General Social Networking,2
2014-03-27T22:00:00,23,1,localhost:8000,Quality Assurance,2
2014-03-27T22:00:00,15,1,extensions,Browsers,0
2014-03-27T22:00:00,14,1,localhost:8001,General Software Development,2
2014-03-27T22:00:00,3,1,zulip,Uncategorized,0
2014-03-27T22:00:00,2,1,signup.netflix.com,Video,-2
2014-03-28T00:00:00,300,1,extensions,Browsers,0
2014-03-28T00:00:00,267,1,netflix.com,Video,-2
2014-03-28T13:00:00,1370,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-28T13:00:00,166,1,github.com,General Software Development,2
2014-03-28T13:00:00,136,1,blog.fogus.me,Uncategorized,0
2014-03-28T13:00:00,105,1,functionaljavascript.com,Uncategorized,0
2014-03-28T13:00:00,63,1,google.com,Search,2
2014-03-28T13:00:00,47,1,cdn.oreillystatic.com,Uncategorized,0
2014-03-28T13:00:00,34,1,loginwindow,General Utilities,1
2014-03-28T13:00:00,19,1,fogus.me,Uncategorized,0
2014-03-28T13:00:00,9,1,extensions,Browsers,0
2014-03-28T13:00:00,9,1,newtab,Browsers,0
2014-03-28T13:00:00,4,1,shop.oreilly.com,Engineering &amp; Technology,2
2014-03-28T13:00:00,2,1,localhost:8001,General Software Development,2
2014-03-28T13:00:00,1,1,portfolio.mayab.me,Uncategorized,0
2014-03-28T13:00:00,1,1,divvy,General Utilities,1
2014-03-28T14:00:00,644,1,iTerm,Systems Operations,2
2014-03-28T14:00:00,619,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-28T14:00:00,295,1,nodejs.org,Engineering &amp; Technology,2
2014-03-28T14:00:00,155,1,hackpad.com,Writing,2
2014-03-28T14:00:00,72,1,zulip,Uncategorized,0
2014-03-28T14:00:00,20,1,getperka.com,Uncategorized,0
2014-03-28T14:00:00,12,1,stackoverflow.com,General Software Development,2
2014-03-28T14:00:00,9,1,newtab,Browsers,0
2014-03-28T14:00:00,8,1,google.com,Search,2
2014-03-28T15:00:00,2950,1,iTerm,Systems Operations,2
2014-03-28T15:00:00,97,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-03-28T15:00:00,95,1,stackoverflow.com,General Software Development,2
2014-03-28T15:00:00,89,1,nodejs.org,Engineering &amp; Technology,2
2014-03-28T15:00:00,28,1,newtab,Browsers,0
2014-03-28T15:00:00,13,1,hackpad.com,Writing,2
2014-03-28T15:00:00,11,1,google.com,Search,2
2014-03-28T15:00:00,1,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-28T16:00:00,3322,1,iTerm,Systems Operations,2
2014-03-28T16:00:00,191,1,nodejs.org,Engineering &amp; Technology,2
2014-03-28T16:00:00,67,1,lmws.net,Uncategorized,0
2014-03-28T16:00:00,10,1,stackoverflow.com,General Software Development,2
2014-03-28T16:00:00,8,1,google.com,Search,2
2014-03-28T16:00:00,1,1,hackpad.com,Writing,2
2014-03-28T17:00:00,130,1,iTerm,Systems Operations,2
2014-03-28T18:00:00,1966,1,iTerm,Systems Operations,2
2014-03-28T18:00:00,373,1,zulip,Uncategorized,0
2014-03-28T18:00:00,184,1,messages,Instant Message,-1
2014-03-28T18:00:00,89,1,google.com,Search,2
2014-03-28T18:00:00,60,1,stackoverflow.com,General Software Development,2
2014-03-28T18:00:00,55,1,yelp.com,Search,2
2014-03-28T18:00:00,29,1,hangawirestaurant.com,Uncategorized,0
2014-03-28T18:00:00,21,1,code.tutsplus.com,Uncategorized,0
2014-03-28T18:00:00,17,1,newtab,Browsers,0
2014-03-28T18:00:00,3,1,decodize.com,Uncategorized,0
2014-03-28T18:00:00,1,1,nodejs.org,Engineering &amp; Technology,2
2014-03-28T19:00:00,943,1,iTerm,Systems Operations,2
2014-03-28T19:00:00,198,1,messages,Instant Message,-1
2014-03-28T19:00:00,95,1,loginwindow,General Utilities,1
2014-03-28T19:00:00,81,1,thinkcoffeenyc.com,Uncategorized,0
2014-03-28T19:00:00,60,1,zulip,Uncategorized,0
2014-03-28T19:00:00,56,1,bennadel.com,General News &amp; Opinion,-2
2014-03-28T19:00:00,40,1,mapsengine.google.com,Uncategorized,0
2014-03-28T19:00:00,29,1,google.com,Search,2
2014-03-28T19:00:00,14,1,newtab,Browsers,0
2014-03-28T19:00:00,1,1,stackoverflow.com,General Software Development,2
2014-03-29T12:00:00,89,1,iTerm,Systems Operations,2
2014-03-29T12:00:00,9,1,messages,Instant Message,-1
2014-03-29T13:00:00,318,1,iTerm,Systems Operations,2
2014-03-29T13:00:00,35,1,loginwindow,General Utilities,1
2014-03-30T15:00:00,138,1,Finder,General Utilities,1
2014-03-30T15:00:00,63,1,Preview,General Reference &amp; Learning,2
2014-03-30T15:00:00,53,1,google.com,Search,2
2014-03-30T15:00:00,42,1,captive network assistant,General Utilities,1
2014-03-30T15:00:00,27,1,newtab,Browsers,0
2014-03-30T15:00:00,15,1,iTerm,Systems Operations,2
2014-03-30T15:00:00,7,1,apple80211agent,General Reference &amp; Learning,2
2014-03-30T15:00:00,3,1,evernote,Intelligence,2
2014-03-30T15:00:00,2,1,thinkcoffeenyc.com,Uncategorized,0
2014-03-30T16:00:00,1065,1,Preview,General Reference &amp; Learning,2
2014-03-30T16:00:00,886,1,localhost:8002,General Software Development,2
2014-03-30T16:00:00,673,1,iTerm,Systems Operations,2
2014-03-30T16:00:00,67,1,developers.google.com,General Software Development,2
2014-03-30T16:00:00,32,1,loginwindow,General Utilities,1
2014-03-30T16:00:00,23,1,developer.chrome.com,General Software Development,2
2014-03-30T16:00:00,10,1,newtab,Browsers,0
2014-03-30T16:00:00,8,1,github.com,General Software Development,2
2014-03-30T16:00:00,6,1,google.com,Search,2
2014-03-30T16:00:00,3,1,localhost:8001,General Software Development,2
2014-03-30T16:00:00,3,1,thinkcoffeenyc.com,Uncategorized,0
2014-03-30T16:00:00,2,1,code.google.com,General Software Development,2
2014-03-30T16:00:00,1,1,nodejs.org,Engineering &amp; Technology,2
2014-03-30T16:00:00,1,1,zendone.com,Project Management,2
2014-03-30T16:00:00,1,1,bennadel.com,General News &amp; Opinion,-2
2014-03-30T16:00:00,1,1,localhost:8000,Quality Assurance,2
2014-03-30T16:00:00,1,1,hackpad.com,Writing,2
2014-03-30T16:00:00,1,1,yelp.com,Search,2
2014-03-30T16:00:00,1,1,divvy,General Utilities,1
2014-03-30T17:00:00,1450,1,iTerm,Systems Operations,2
2014-03-30T17:00:00,1195,1,localhost:8002,General Software Development,2
2014-03-30T17:00:00,454,1,google.com,Search,2
2014-03-30T17:00:00,65,1,cssreset.com,Uncategorized,0
2014-03-30T17:00:00,32,1,meyerweb.com,General News &amp; Opinion,-2
2014-03-30T17:00:00,13,1,newtab,Browsers,0
2014-03-30T17:00:00,12,1,code.google.com,General Software Development,2
2014-03-30T17:00:00,9,1,developers.google.com,General Software Development,2
2014-03-30T17:00:00,6,1,yuilibrary.com,General Software Development,2
2014-03-30T17:00:00,6,1,paul-jean.github.io,Uncategorized,0
2014-03-30T18:00:00,1603,1,localhost:8002,General Software Development,2
2014-03-30T18:00:00,1075,1,iTerm,Systems Operations,2
2014-03-30T18:00:00,289,1,google.com,Search,2
2014-03-30T18:00:00,33,1,loginwindow,General Utilities,1
2014-03-30T22:00:00,848,1,Twitter,General Social Networking,2
2014-03-30T22:00:00,320,1,localhost:8002,General Software Development,2
2014-03-30T22:00:00,192,1,iTerm,Systems Operations,2
2014-03-30T22:00:00,117,1,github.com,General Software Development,2
2014-03-30T22:00:00,18,1,paul-jean.github.io,Uncategorized,0
2014-03-30T22:00:00,5,1,iTunes,Music,-2
2014-03-30T22:00:00,3,1,newtab,Browsers,0
2014-03-30T23:00:00,761,1,Twitter,General Social Networking,2
2014-03-30T23:00:00,186,1,f06mote.com,Uncategorized,0
2014-03-30T23:00:00,8,1,instagram.com,General Social Networking,2
2014-03-30T23:00:00,2,1,t.co,General Social Networking,2
2014-03-30T23:00:00,1,1,iTunes,Music,-2
2014-03-31T00:00:00,316,1,Twitter,General Social Networking,2
2014-03-31T00:00:00,80,1,loginwindow,General Utilities,1
2014-03-31T10:00:00,235,1,iTerm,Systems Operations,2
2014-03-31T10:00:00,30,1,loginwindow,General Utilities,1
2014-03-31T10:00:00,22,1,Twitter,General Social Networking,2
2014-03-31T10:00:00,5,1,google.com,Search,2
2014-03-31T10:00:00,3,1,localhost:8002,General Software Development,2
2014-03-31T10:00:00,3,1,google chrome,Browsers,0
2014-03-31T10:00:00,2,1,github.com,General Software Development,2
2014-03-31T10:00:00,1,1,iTunes,Music,-2
2014-03-31T11:00:00,1984,1,iTerm,Systems Operations,2
2014-03-31T11:00:00,130,1,Preview,General Reference &amp; Learning,2
2014-03-31T11:00:00,128,1,nodejs.org,Engineering &amp; Technology,2
2014-03-31T11:00:00,36,1,loginwindow,General Utilities,1
2014-03-31T11:00:00,5,1,newtab,Browsers,0
2014-03-31T11:00:00,3,1,Adium,Instant Message,-1
2014-03-31T11:00:00,3,1,google.com,Search,2
2014-03-31T11:00:00,1,1,google chrome,Browsers,0
2014-03-31T11:00:00,1,1,divvy,General Utilities,1
2014-03-31T12:00:00,977,1,iTerm,Systems Operations,2
2014-03-31T12:00:00,965,1,zulip,Uncategorized,0
2014-03-31T12:00:00,130,1,nodejs.org,Engineering &amp; Technology,2
2014-03-31T12:00:00,119,1,monome.org,Uncategorized,0
2014-03-31T12:00:00,35,1,loginwindow,General Utilities,1
2014-03-31T13:00:00,857,1,stackoverflow.com,General Software Development,2
2014-03-31T13:00:00,854,1,iTerm,Systems Operations,2
2014-03-31T13:00:00,646,1,nodejs.org,Engineering &amp; Technology,2
2014-03-31T13:00:00,346,1,zulip,Uncategorized,0
2014-03-31T13:00:00,292,1,instamatique.com,Uncategorized,0
2014-03-31T13:00:00,101,1,blog.gleitzman.com,Uncategorized,0
2014-03-31T13:00:00,92,1,github.com,General Software Development,2
2014-03-31T13:00:00,79,1,google.com,Search,2
2014-03-31T13:00:00,60,1,groups.google.com,General Communication &amp; Scheduling,0
2014-03-31T13:00:00,32,1,loginwindow,General Utilities,1
2014-03-31T13:00:00,26,1,code.tutsplus.com,Uncategorized,0
2014-03-31T13:00:00,11,1,newtab,Browsers,0
2014-03-31T13:00:00,1,1,monome.org,Uncategorized,0
2014-03-31T16:00:00,2192,1,iTerm,Systems Operations,2
